DeliveryID,OrderID,DeliveryPartnerName,PickupTime,DeliveryEndTime,DistanceTraveled
7469,3469,Amit Singh,58:03.4,06:03.4,2.79
7470,3470,Sneha Patil,53:03.4,11:03.4,5.78
7471,3471,Rahul Jain,17:03.4,40:03.4,5.1
7472,3472,Priya Das,33:03.4,56:03.4,5.89
7473,3473,Rahul Jain,44:03.4,54:03.4,8.58
7474,3474,Amit Singh,24:03.4,34:03.4,3.13
7475,3475,Rohit Sharma,45:03.4,53:03.4,2.14
7476,3476,Amit Singh,42:03.4,52:03.4,5.44
7477,3477,Amit Singh,52:03.4,00:03.4,7.65
7478,3478,Arjun Nair,14:03.4,22:03.4,9.19
7479,3479,Rahul Jain,05:03.4,13:03.4,3.23
7480,3480,Priya Das,37:03.4,45:03.4,6.75
7481,3481,Amit Singh,05:03.4,28:03.4,5.48
7482,3482,Rahul Jain,27:03.4,37:03.4,3.49
7483,3483,Amit Singh,00:03.4,08:03.4,8.42
7484,3484,Rahul Jain,23:03.4,36:03.4,3.27
7485,3485,Simran Kaur,03:03.4,16:03.4,9.02
7486,3486,Arjun Nair,38:03.4,56:03.4,8.22
7487,3487,Rohit Sharma,32:03.4,42:03.4,9.32
7488,3488,Simran Kaur,06:03.4,29:03.4,9.12
7489,3489,Sneha Patil,27:03.4,45:03.4,8.59
7490,3490,Amit Singh,38:03.4,48:03.4,2.72
7491,3491,Rohit Sharma,28:03.4,51:03.4,5.8
7492,3492,Vikram Verma,58:03.4,11:03.4,3.66
7493,3493,Sneha Patil,41:03.4,51:03.4,8.73
7494,3494,Amit Singh,43:03.4,56:03.4,9.2
7495,3495,Rohit Sharma,30:03.4,40:03.4,5.42
7496,3496,Simran Kaur,30:03.4,38:03.4,4.52
7497,3497,Sneha Patil,31:03.4,54:03.4,4.64
7498,3498,Arjun Nair,51:03.4,01:03.4,6.62
7499,3499,Simran Kaur,24:03.4,47:03.4,5.17
7500,3500,Vikram Verma,22:03.4,35:03.4,4.42
7501,3501,Karan Mehta,29:03.4,52:03.4,3.62
7502,3502,Karan Mehta,39:03.4,47:03.4,4.09
7503,3503,Simran Kaur,09:03.4,27:03.4,9.14
7504,3504,Amit Singh,02:03.4,10:03.4,1.52
7505,3505,Karan Mehta,03:03.4,13:03.4,5.69
7506,3506,Priya Das,44:03.4,57:03.4,7.66
7507,3507,Priya Das,25:03.4,43:03.4,8.55
7508,3508,Rohit Sharma,25:03.4,43:03.4,3.87
7509,3509,Rohit Sharma,21:03.4,39:03.4,5.14
7510,3510,Arjun Nair,23:03.4,33:03.4,8.13
7511,3511,Karan Mehta,41:03.4,04:03.4,4.96
7512,3512,Vikram Verma,43:03.4,56:03.4,9.51
7513,3513,Divya Rao,44:03.4,57:03.4,2.89
7514,3514,Vikram Verma,09:03.4,32:03.4,5.51
7515,3515,Priya Das,20:03.4,33:03.4,9.74
7516,3516,Arjun Nair,56:03.4,04:03.4,2.92
7517,3517,Amit Singh,25:03.4,48:03.4,6.4
7518,3518,Sneha Patil,32:03.4,42:03.4,9.39
7519,3519,Divya Rao,35:03.4,48:03.4,6.39
7520,3520,Divya Rao,20:03.4,30:03.4,3.75
7521,3521,Rahul Jain,30:03.4,48:03.4,2.01
7522,3522,Amit Singh,17:03.4,27:03.4,9.21
7523,3523,Divya Rao,43:03.4,51:03.4,1.88
7524,3524,Sneha Patil,59:03.4,07:03.4,1.83
7525,3525,Sneha Patil,58:03.4,16:03.4,5.55
7526,3526,Karan Mehta,57:03.4,15:03.4,8.25
7527,3527,Rahul Jain,11:03.4,29:03.4,6.05
7528,3528,Rohit Sharma,01:03.4,14:03.4,2.77
7529,3529,Simran Kaur,06:03.4,24:03.4,1.54
7530,3530,Priya Das,21:03.4,39:03.4,7.5
7531,3531,Priya Das,33:03.4,46:03.4,5.5
7532,3532,Karan Mehta,43:03.4,51:03.4,5.31
7533,3533,Karan Mehta,28:03.4,38:03.4,3.59
7534,3534,Arjun Nair,40:03.4,53:03.4,7.73
7535,3535,Divya Rao,31:03.4,54:03.4,3.61
7536,3536,Vikram Verma,10:03.4,18:03.4,9.8
7537,3537,Arjun Nair,19:03.4,29:03.4,1.97
7538,3538,Sneha Patil,08:03.4,21:03.4,2.46
7539,3539,Arjun Nair,05:03.4,13:03.4,5.2
7540,3540,Rahul Jain,56:03.4,04:03.4,5.4
7541,3541,Divya Rao,55:03.4,03:03.4,2.24
7542,3542,Amit Singh,47:03.4,10:03.4,8.8
7543,3543,Divya Rao,59:03.4,09:03.4,5.36
7544,3544,Amit Singh,57:03.4,05:03.4,7.54
7545,3545,Amit Singh,28:03.4,51:03.4,4.52
7546,3546,Vikram Verma,01:03.4,09:03.4,4.59
7547,3547,Vikram Verma,12:03.4,22:03.4,6.92
7548,3548,Rohit Sharma,18:03.4,31:03.4,7.58
7549,3549,Simran Kaur,06:03.4,16:03.4,1.59
7550,3550,Amit Singh,50:03.4,03:03.4,4.29
7551,3551,Divya Rao,04:03.4,12:03.4,4.13
7552,3552,Vikram Verma,01:03.4,14:03.4,9.39
7553,3553,Arjun Nair,30:03.4,48:03.4,7.97
7554,3554,Simran Kaur,50:03.4,00:03.4,3.69
7555,3555,Karan Mehta,47:03.4,00:03.4,6.86
7556,3556,Sneha Patil,57:03.4,10:03.4,6.58
7557,3557,Simran Kaur,39:03.4,02:03.4,9.06
7558,3558,Karan Mehta,51:03.4,04:03.4,4.99
7559,3559,Divya Rao,48:03.4,11:03.4,6.26
7560,3560,Amit Singh,05:03.4,23:03.4,6.03
7561,3561,Karan Mehta,23:03.4,46:03.4,4.48
7562,3562,Amit Singh,13:03.4,21:03.4,3.64
7563,3563,Amit Singh,18:03.4,31:03.4,3.23
7564,3564,Sneha Patil,24:03.4,32:03.4,4.54
7565,3565,Karan Mehta,42:03.4,05:03.4,5.54
7566,3566,Vikram Verma,56:03.4,14:03.4,8.21
7567,3567,Karan Mehta,39:03.4,57:03.4,2.1
7568,3568,Rohit Sharma,51:03.4,01:03.4,1.96
7569,3569,Rohit Sharma,44:03.4,54:03.4,7.22
7570,3570,Arjun Nair,13:03.4,21:03.4,4.71
7571,3571,Priya Das,30:03.4,38:03.4,7.33
7572,3572,Vikram Verma,50:03.4,00:03.4,6.92
7573,3573,Arjun Nair,04:03.4,12:03.4,2.69
7574,3574,Divya Rao,09:03.4,27:03.4,6.37
7575,3575,Priya Das,48:03.4,58:03.4,4.02
7576,3576,Rahul Jain,04:03.4,12:03.4,8.49
7577,3577,Arjun Nair,57:03.4,10:03.4,2.08
7578,3578,Rahul Jain,04:03.4,14:03.4,5.55
7579,3579,Karan Mehta,40:03.4,53:03.4,8.94
7580,3580,Karan Mehta,24:03.4,32:03.4,1.69
7581,3581,Vikram Verma,52:03.4,00:03.4,4.53
7582,3582,Vikram Verma,36:03.4,44:03.4,1.72
7583,3583,Simran Kaur,27:03.4,45:03.4,9.39
7584,3584,Rahul Jain,20:03.4,43:03.4,1.97
7585,3585,Karan Mehta,53:03.4,16:03.4,9.91
7586,3586,Amit Singh,40:03.4,53:03.4,8.1
7587,3587,Arjun Nair,13:03.4,21:03.4,6.66
7588,3588,Vikram Verma,03:03.4,16:03.4,4.73
7589,3589,Rahul Jain,54:03.4,04:03.4,2.1
7590,3590,Arjun Nair,02:03.4,15:03.4,8.62
7591,3591,Amit Singh,45:03.4,58:03.4,5.63
7592,3592,Rohit Sharma,27:03.4,45:03.4,3.24
7593,3593,Divya Rao,25:03.4,48:03.4,9.09
7594,3594,Arjun Nair,54:03.4,04:03.4,8.59
7595,3595,Sneha Patil,24:03.4,42:03.4,6.16
7596,3596,Amit Singh,20:03.4,28:03.4,2.84
7597,3597,Sneha Patil,20:03.4,33:03.4,9.37
7598,3598,Simran Kaur,13:03.4,21:03.4,1.71
7599,3599,Vikram Verma,47:03.4,55:03.4,2.58
7600,3600,Divya Rao,14:03.4,22:03.4,5.59
7601,3601,Arjun Nair,41:03.4,51:03.4,1.72
7602,3602,Vikram Verma,46:03.4,04:03.4,9.97
7603,3603,Arjun Nair,17:03.4,30:03.4,7.06
7604,3604,Karan Mehta,42:03.4,00:03.4,7.33
7605,3605,Arjun Nair,14:03.4,24:03.4,4.17
7606,3606,Sneha Patil,36:03.4,46:03.4,8.27
7607,3607,Priya Das,30:03.4,40:03.4,6.77
7608,3608,Rohit Sharma,45:03.4,53:03.4,9.67
7609,3609,Rohit Sharma,44:03.4,54:03.4,9.35
7610,3610,Divya Rao,06:03.4,29:03.4,2.29
7611,3611,Divya Rao,39:03.4,47:03.4,5.9
7612,3612,Simran Kaur,34:03.4,42:03.4,4.68
7613,3613,Amit Singh,55:03.4,13:03.4,8.75
7614,3614,Vikram Verma,27:03.4,50:03.4,2.89
7615,3615,Divya Rao,56:03.4,09:03.4,7.28
7616,3616,Arjun Nair,28:03.4,46:03.4,4.55
7617,3617,Sneha Patil,28:03.4,36:03.4,3.65
7618,3618,Karan Mehta,43:03.4,51:03.4,8.64
7619,3619,Sneha Patil,08:03.4,18:03.4,4.05
7620,3620,Divya Rao,55:03.4,18:03.4,2.81
7621,3621,Divya Rao,49:03.4,02:03.4,6.87
7622,3622,Priya Das,29:03.4,42:03.4,2.46
7623,3623,Arjun Nair,26:03.4,36:03.4,9.93
7624,3624,Divya Rao,40:03.4,50:03.4,2.38
7625,3625,Vikram Verma,47:03.4,00:03.4,4.73
7626,3626,Karan Mehta,29:03.4,52:03.4,9.59
7627,3627,Arjun Nair,46:03.4,09:03.4,4.15
7628,3628,Rohit Sharma,43:03.4,06:03.4,4.88
7629,3629,Divya Rao,11:03.4,19:03.4,6.14
7630,3630,Simran Kaur,28:03.4,38:03.4,2.5
7631,3631,Arjun Nair,19:03.4,29:03.4,5.11
7632,3632,Karan Mehta,12:03.4,20:03.4,3.13
7633,3633,Amit Singh,50:03.4,58:03.4,4.18
7634,3634,Simran Kaur,12:03.4,25:03.4,5.5
7635,3635,Rohit Sharma,03:03.4,11:03.4,8.89
7636,3636,Priya Das,25:03.4,33:03.4,8.51
7637,3637,Simran Kaur,04:03.4,12:03.4,8.9
7638,3638,Simran Kaur,27:03.4,37:03.4,3.86
7639,3639,Arjun Nair,53:03.4,01:03.4,6.42
7640,3640,Sneha Patil,51:03.4,09:03.4,2.19
7641,3641,Karan Mehta,43:03.4,51:03.4,6.14
7642,3642,Rahul Jain,52:03.4,00:03.4,1.71
7643,3643,Priya Das,52:03.4,15:03.4,7.48
7644,3644,Vikram Verma,10:03.4,28:03.4,8.88
7645,3645,Vikram Verma,37:03.4,55:03.4,7.09
7646,3646,Divya Rao,51:03.4,09:03.4,9.78
7647,3647,Amit Singh,16:03.4,34:03.4,5.23
7648,3648,Karan Mehta,12:03.4,22:03.4,2.7
7649,3649,Divya Rao,20:03.4,28:03.4,3.42
7650,3650,Priya Das,57:03.4,07:03.4,4.09
7651,3651,Divya Rao,20:03.4,33:03.4,9.43
7652,3652,Divya Rao,22:03.4,40:03.4,7.09
7653,3653,Sneha Patil,25:03.4,38:03.4,9.73
7654,3654,Sneha Patil,07:03.4,25:03.4,1.69
7655,3655,Rohit Sharma,30:03.4,43:03.4,7.41
7656,3656,Karan Mehta,21:03.4,34:03.4,3.48
7657,3657,Sneha Patil,47:03.4,55:03.4,5.46
7658,3658,Vikram Verma,28:03.4,36:03.4,5.59
7659,3659,Vikram Verma,19:03.4,32:03.4,6.87
7660,3660,Priya Das,17:03.4,35:03.4,4.08
7661,3661,Divya Rao,02:03.4,20:03.4,1.6
7662,3662,Simran Kaur,33:03.4,43:03.4,6.61
7663,3663,Divya Rao,39:03.4,57:03.4,8.88
7664,3664,Rahul Jain,44:03.4,57:03.4,7.08
7665,3665,Sneha Patil,52:03.4,05:03.4,7.32
7666,3666,Vikram Verma,19:03.4,32:03.4,2.71
7667,3667,Rohit Sharma,26:03.4,34:03.4,6.65
7668,3668,Amit Singh,25:03.4,33:03.4,8.52
7669,3669,Priya Das,32:03.4,50:03.4,3.81
7670,3670,Rohit Sharma,37:03.4,47:03.4,2.53
7671,3671,Rahul Jain,26:03.4,34:03.4,2.4
7672,3672,Karan Mehta,16:03.4,34:03.4,1.73
7673,3673,Rohit Sharma,15:03.4,23:03.4,5.79
7674,3674,Sneha Patil,30:03.4,38:03.4,9.54
7675,3675,Sneha Patil,33:03.4,43:03.4,9.99
7676,3676,Arjun Nair,45:03.4,03:03.4,2.76
7677,3677,Simran Kaur,19:03.4,27:03.4,8.27
7678,3678,Amit Singh,16:03.4,29:03.4,3.07
7679,3679,Simran Kaur,41:03.4,54:03.4,6.82
7680,3680,Simran Kaur,01:03.4,14:03.4,2.55
7681,3681,Karan Mehta,09:03.4,22:03.4,2.98
7682,3682,Vikram Verma,02:03.4,20:03.4,8.14
7683,3683,Vikram Verma,06:03.4,14:03.4,2.37
7684,3684,Simran Kaur,41:03.4,04:03.4,5.9
7685,3685,Priya Das,26:03.4,39:03.4,6.86
7686,3686,Divya Rao,29:03.4,47:03.4,7.43
7687,3687,Vikram Verma,52:03.4,15:03.4,8.52
7688,3688,Karan Mehta,11:03.4,24:03.4,3.73
7689,3689,Vikram Verma,02:03.4,10:03.4,8.01
7690,3690,Karan Mehta,24:03.4,32:03.4,4.19
7691,3691,Vikram Verma,49:03.4,57:03.4,3.65
7692,3692,Rohit Sharma,37:03.4,50:03.4,2.66
7693,3693,Vikram Verma,28:03.4,41:03.4,9.39
7694,3694,Amit Singh,30:03.4,43:03.4,5.65
7695,3695,Vikram Verma,36:03.4,44:03.4,6.3
7696,3696,Simran Kaur,41:03.4,59:03.4,2.86
7697,3697,Sneha Patil,21:03.4,34:03.4,7.49
7698,3698,Karan Mehta,14:03.4,22:03.4,8.31
7699,3699,Priya Das,03:03.4,26:03.4,2.27
7700,3700,Divya Rao,08:03.4,26:03.4,7.12
7701,3701,Rohit Sharma,56:03.4,06:03.4,4.31
7702,3702,Karan Mehta,24:03.4,42:03.4,4.52
7703,3703,Simran Kaur,45:03.4,08:03.4,3.23
7704,3704,Rohit Sharma,11:03.4,34:03.4,5.36
7705,3705,Arjun Nair,13:03.4,21:03.4,9
7706,3706,Simran Kaur,57:03.4,15:03.4,3.02
7707,3707,Arjun Nair,11:03.4,21:03.4,9.72
7708,3708,Karan Mehta,53:03.4,01:03.4,3.48
7709,3709,Priya Das,21:03.4,34:03.4,7.46
7710,3710,Priya Das,22:03.4,45:03.4,8.21
7711,3711,Karan Mehta,02:03.4,20:03.4,9.64
7712,3712,Vikram Verma,51:03.4,09:03.4,7.25
7713,3713,Rohit Sharma,28:03.4,46:03.4,3.03
7714,3714,Rohit Sharma,11:03.4,21:03.4,8.01
7715,3715,Sneha Patil,59:03.4,22:03.4,6.12
7716,3716,Simran Kaur,57:03.4,20:03.4,5.36
7717,3717,Arjun Nair,25:03.4,43:03.4,4.45
7718,3718,Priya Das,12:03.4,20:03.4,7.12
7719,3719,Amit Singh,32:03.4,42:03.4,3.93
7720,3720,Rohit Sharma,23:03.4,46:03.4,3.51
7721,3721,Vikram Verma,04:03.4,17:03.4,8.97
7722,3722,Divya Rao,17:03.4,25:03.4,3.6
7723,3723,Simran Kaur,38:03.4,56:03.4,2.45
7724,3724,Karan Mehta,39:03.4,57:03.4,2.03
7725,3725,Rahul Jain,27:03.4,37:03.4,5.66
7726,3726,Arjun Nair,59:03.4,09:03.4,9.1
7727,3727,Divya Rao,16:03.4,39:03.4,1.62
7728,3728,Sneha Patil,51:03.4,09:03.4,6.04
7729,3729,Sneha Patil,01:03.4,19:03.4,2.12
7730,3730,Sneha Patil,15:03.4,25:03.4,3.42
7731,3731,Simran Kaur,03:03.4,13:03.4,2.41
7732,3732,Amit Singh,15:03.4,33:03.4,5.07
7733,3733,Amit Singh,54:03.4,12:03.4,3.17
7734,3734,Vikram Verma,36:03.4,54:03.4,7.01
7735,3735,Rahul Jain,02:03.4,15:03.4,4.24
7736,3736,Sneha Patil,45:03.4,55:03.4,7.48
7737,3737,Divya Rao,48:03.4,01:03.4,5.92
7738,3738,Simran Kaur,44:03.4,02:03.4,6.92
7739,3739,Divya Rao,24:03.4,37:03.4,6.24
7740,3740,Amit Singh,04:03.4,17:03.4,6.85
7741,3741,Rahul Jain,02:03.4,15:03.4,6.27
7742,3742,Amit Singh,49:03.4,12:03.4,7.29
7743,3743,Divya Rao,51:03.4,04:03.4,7.61
7744,3744,Divya Rao,45:03.4,03:03.4,7.17
7745,3745,Vikram Verma,09:03.4,19:03.4,6.85
7746,3746,Arjun Nair,29:03.4,42:03.4,4.65
7747,3747,Amit Singh,25:03.4,33:03.4,8.25
7748,3748,Vikram Verma,00:03.4,13:03.4,3.78
7749,3749,Amit Singh,10:03.4,20:03.4,1.94
7750,3750,Arjun Nair,52:03.4,05:03.4,9.8
7751,3751,Vikram Verma,14:03.4,24:03.4,6.04
7752,3752,Arjun Nair,49:03.4,59:03.4,4.25
7753,3753,Amit Singh,07:03.4,15:03.4,3.07
7754,3754,Simran Kaur,21:03.4,44:03.4,2.16
7755,3755,Simran Kaur,01:03.4,14:03.4,7.19
7756,3756,Rohit Sharma,31:03.4,49:03.4,6.71
7757,3757,Divya Rao,05:03.4,23:03.4,8.89
7758,3758,Simran Kaur,48:03.4,58:03.4,3.39
7759,3759,Amit Singh,59:03.4,12:03.4,9.92
7760,3760,Amit Singh,39:03.4,57:03.4,7.64
7761,3761,Rohit Sharma,12:03.4,22:03.4,3.76
7762,3762,Arjun Nair,22:03.4,35:03.4,6.32
7763,3763,Rahul Jain,27:03.4,40:03.4,7.54
7764,3764,Simran Kaur,28:03.4,51:03.4,4.04
7765,3765,Simran Kaur,30:03.4,40:03.4,3.6
7766,3766,Rohit Sharma,29:03.4,52:03.4,7.39
7767,3767,Rahul Jain,26:03.4,49:03.4,8.89
7768,3768,Arjun Nair,00:03.4,08:03.4,8.17
7769,3769,Arjun Nair,08:03.4,18:03.4,5.07
7770,3770,Divya Rao,45:03.4,08:03.4,9.05
7771,3771,Divya Rao,48:03.4,11:03.4,5.1
7772,3772,Divya Rao,38:03.4,51:03.4,1.82
7773,3773,Divya Rao,25:03.4,33:03.4,7.85
7774,3774,Divya Rao,24:03.4,32:03.4,3.07
7775,3775,Arjun Nair,00:03.4,08:03.4,6.53
7776,3776,Divya Rao,23:03.4,46:03.4,9.82
7777,3777,Karan Mehta,52:03.4,05:03.4,9.89
7778,3778,Sneha Patil,22:03.4,40:03.4,5.63
7779,3779,Simran Kaur,12:03.4,30:03.4,1.8
7780,3780,Simran Kaur,27:03.4,37:03.4,6.92
7781,3781,Simran Kaur,41:03.4,59:03.4,7.57
7782,3782,Karan Mehta,30:03.4,43:03.4,4.43
7783,3783,Vikram Verma,14:03.4,32:03.4,2.33
7784,3784,Rahul Jain,00:03.4,18:03.4,3.99
7785,3785,Rohit Sharma,22:03.4,35:03.4,3.54
7786,3786,Priya Das,55:03.4,08:03.4,2.49
7787,3787,Karan Mehta,45:03.4,03:03.4,6.76
7788,3788,Arjun Nair,19:03.4,29:03.4,9.64
7789,3789,Amit Singh,20:03.4,38:03.4,8.84
7790,3790,Vikram Verma,27:03.4,50:03.4,2.75
7791,3791,Rohit Sharma,50:03.4,58:03.4,5.23
7792,3792,Sneha Patil,09:03.4,19:03.4,8.56
7793,3793,Rahul Jain,55:03.4,03:03.4,5.4
7794,3794,Divya Rao,18:03.4,41:03.4,2.11
7795,3795,Rohit Sharma,11:03.4,21:03.4,7.2
7796,3796,Sneha Patil,18:03.4,26:03.4,5.55
7797,3797,Karan Mehta,33:03.4,46:03.4,7.72
7798,3798,Simran Kaur,45:03.4,03:03.4,6.79
7799,3799,Amit Singh,53:03.4,11:03.4,2.37
7800,3800,Divya Rao,51:03.4,04:03.4,6.28
7801,3801,Simran Kaur,26:03.4,49:03.4,9.53
7802,3802,Amit Singh,18:03.4,36:03.4,2.05
7803,3803,Arjun Nair,42:03.4,52:03.4,8.64
7804,3804,Priya Das,00:03.4,08:03.4,5.09
7805,3805,Amit Singh,10:03.4,20:03.4,7.91
7806,3806,Divya Rao,25:03.4,33:03.4,7.66
7807,3807,Rahul Jain,11:03.4,34:03.4,6.82
7808,3808,Amit Singh,49:03.4,07:03.4,1.59
7809,3809,Amit Singh,39:03.4,52:03.4,5.62
7810,3810,Amit Singh,50:03.4,08:03.4,3.37
7811,3811,Arjun Nair,44:03.4,57:03.4,7.79
7812,3812,Karan Mehta,08:03.4,16:03.4,1.86
7813,3813,Amit Singh,20:03.4,30:03.4,5.55
7814,3814,Amit Singh,43:03.4,56:03.4,7.9
7815,3815,Vikram Verma,06:03.4,16:03.4,8.23
7816,3816,Priya Das,23:03.4,46:03.4,4.33
7817,3817,Rohit Sharma,01:03.4,09:03.4,8.48
7818,3818,Vikram Verma,12:03.4,30:03.4,5.21
7819,3819,Sneha Patil,12:03.4,25:03.4,6.69
7820,3820,Divya Rao,47:03.4,05:03.4,9.65
7821,3821,Amit Singh,44:03.4,54:03.4,3.96
7822,3822,Priya Das,23:03.4,31:03.4,5.72
7823,3823,Karan Mehta,56:03.4,09:03.4,8.98
7824,3824,Simran Kaur,10:03.4,33:03.4,6.65
7825,3825,Simran Kaur,05:03.4,15:03.4,8.88
7826,3826,Priya Das,08:03.4,31:03.4,5.45
7827,3827,Priya Das,01:03.4,11:03.4,6.28
7828,3828,Rahul Jain,36:03.4,46:03.4,7.69
7829,3829,Arjun Nair,30:03.4,38:03.4,1.86
7830,3830,Vikram Verma,33:03.4,51:03.4,9.76
7831,3831,Karan Mehta,11:03.4,19:03.4,8.32
7832,3832,Simran Kaur,50:03.4,03:03.4,8.6
7833,3833,Arjun Nair,12:03.4,30:03.4,7.75
7834,3834,Karan Mehta,41:03.4,04:03.4,1.6
7835,3835,Rahul Jain,43:03.4,56:03.4,8.25
7836,3836,Sneha Patil,46:03.4,54:03.4,4.26
7837,3837,Karan Mehta,53:03.4,11:03.4,1.93
7838,3838,Amit Singh,04:03.4,12:03.4,4.67
7839,3839,Karan Mehta,27:03.4,35:03.4,6.35
7840,3840,Rohit Sharma,19:03.4,29:03.4,4.16
7841,3841,Simran Kaur,21:03.4,34:03.4,2.26
7842,3842,Rohit Sharma,36:03.4,44:03.4,7.93
7843,3843,Sneha Patil,52:03.4,02:03.4,9.87
7844,3844,Karan Mehta,45:03.4,03:03.4,3.73
7845,3845,Divya Rao,13:03.4,23:03.4,5.02
7846,3846,Simran Kaur,50:03.4,08:03.4,3.79
7847,3847,Divya Rao,29:03.4,42:03.4,4.82
7848,3848,Karan Mehta,21:03.4,44:03.4,3.32
7849,3849,Rohit Sharma,35:03.4,53:03.4,6.38
7850,3850,Simran Kaur,11:03.4,34:03.4,2.89
7851,3851,Rohit Sharma,54:03.4,02:03.4,7.94
7852,3852,Rahul Jain,12:03.4,25:03.4,5.11
7853,3853,Rohit Sharma,47:03.4,05:03.4,4.94
7854,3854,Divya Rao,33:03.4,41:03.4,8.37
7855,3855,Rahul Jain,56:03.4,06:03.4,7.24
7856,3856,Sneha Patil,06:03.4,19:03.4,6.82
7857,3857,Rahul Jain,00:03.4,13:03.4,3.51
7858,3858,Simran Kaur,55:03.4,03:03.4,7.1
7859,3859,Priya Das,47:03.4,05:03.4,7.33
7860,3860,Rahul Jain,14:03.4,27:03.4,6.85
7861,3861,Sneha Patil,49:03.4,12:03.4,5.47
7862,3862,Rohit Sharma,28:03.4,36:03.4,6.45
7863,3863,Karan Mehta,44:03.4,07:03.4,7.38
7864,3864,Rohit Sharma,36:03.4,59:03.4,5.99
7865,3865,Priya Das,06:03.4,19:03.4,1.81
7866,3866,Amit Singh,15:03.4,33:03.4,3.05
7867,3867,Priya Das,19:03.4,32:03.4,9.64
7868,3868,Divya Rao,02:03.4,10:03.4,9.59
7869,3869,Amit Singh,15:03.4,33:03.4,4.94
7870,3870,Divya Rao,43:03.4,56:03.4,8.8
7871,3871,Rahul Jain,27:03.4,50:03.4,5
7872,3872,Simran Kaur,15:03.4,25:03.4,6.71
7873,3873,Sneha Patil,37:03.4,50:03.4,8.85
7874,3874,Rohit Sharma,11:03.4,34:03.4,4.61
7875,3875,Divya Rao,41:03.4,59:03.4,5.8
7876,3876,Simran Kaur,54:03.4,12:03.4,7.23
7877,3877,Sneha Patil,23:03.4,46:03.4,8.94
7878,3878,Karan Mehta,18:03.4,28:03.4,4.52
7879,3879,Rahul Jain,03:03.4,26:03.4,4.31
7880,3880,Priya Das,21:03.4,34:03.4,5.02
7881,3881,Rohit Sharma,25:03.4,43:03.4,9
7882,3882,Arjun Nair,46:03.4,09:03.4,9.63
7883,3883,Arjun Nair,11:03.4,19:03.4,2.51
7884,3884,Simran Kaur,25:03.4,43:03.4,8.87
7885,3885,Sneha Patil,19:03.4,42:03.4,2.99
7886,3886,Divya Rao,40:03.4,58:03.4,4.65
7887,3887,Priya Das,48:03.4,11:03.4,9.36
7888,3888,Rahul Jain,42:03.4,52:03.4,8.77
7889,3889,Rahul Jain,53:03.4,03:03.4,2.12
7890,3890,Sneha Patil,24:03.4,47:03.4,2.33
7891,3891,Karan Mehta,11:03.4,21:03.4,4.77
7892,3892,Divya Rao,50:03.4,00:03.4,2.21
7893,3893,Amit Singh,04:03.4,27:03.4,8.36
7894,3894,Amit Singh,45:03.4,58:03.4,2.51
7895,3895,Rohit Sharma,27:03.4,35:03.4,2.78
7896,3896,Rahul Jain,11:03.4,29:03.4,7.26
7897,3897,Sneha Patil,13:03.4,23:03.4,7.27
7898,3898,Priya Das,05:03.4,15:03.4,3.28
7899,3899,Simran Kaur,53:03.4,11:03.4,6.47
7900,3900,Rohit Sharma,35:03.4,48:03.4,1.53
7901,3901,Priya Das,03:03.4,16:03.4,9.11
7902,3902,Arjun Nair,41:03.4,59:03.4,9.13
7903,3903,Sneha Patil,36:03.4,46:03.4,6.7
7904,3904,Karan Mehta,19:03.4,42:03.4,7.9
7905,3905,Simran Kaur,35:03.4,43:03.4,7.5
7906,3906,Vikram Verma,36:03.4,49:03.4,4.95
7907,3907,Rohit Sharma,34:03.4,47:03.4,8.07
7908,3908,Divya Rao,03:03.4,26:03.4,7.19
7909,3909,Karan Mehta,38:03.4,46:03.4,4.31
7910,3910,Rohit Sharma,20:03.4,38:03.4,2.44
7911,3911,Divya Rao,23:03.4,41:03.4,7.78
7912,3912,Arjun Nair,00:03.4,18:03.4,3.05
7913,3913,Vikram Verma,21:03.4,39:03.4,9.89
7914,3914,Arjun Nair,14:03.4,24:03.4,2.82
7915,3915,Rohit Sharma,30:03.4,53:03.4,2.53
7916,3916,Amit Singh,53:03.4,06:03.4,1.89
7917,3917,Vikram Verma,01:03.4,24:03.4,6.5
7918,3918,Rohit Sharma,11:03.4,24:03.4,3.41
7919,3919,Karan Mehta,40:03.4,48:03.4,3.39
7920,3920,Karan Mehta,58:03.4,11:03.4,2.19
7921,3921,Simran Kaur,04:03.4,14:03.4,8.83
7922,3922,Arjun Nair,21:03.4,44:03.4,4.47
7923,3923,Sneha Patil,49:03.4,12:03.4,8.42
7924,3924,Rahul Jain,42:03.4,55:03.4,5.52
7925,3925,Karan Mehta,27:03.4,45:03.4,7.45
7926,3926,Sneha Patil,12:03.4,22:03.4,8
7927,3927,Vikram Verma,05:03.4,18:03.4,7.27
7928,3928,Vikram Verma,31:03.4,41:03.4,9.97
7929,3929,Karan Mehta,24:03.4,32:03.4,6.27
7930,3930,Priya Das,26:03.4,34:03.4,3.35
7931,3931,Simran Kaur,43:03.4,06:03.4,3.47
7932,3932,Sneha Patil,06:03.4,14:03.4,6.21
7933,3933,Sneha Patil,47:03.4,10:03.4,4.66
7934,3934,Divya Rao,28:03.4,51:03.4,3.29
7935,3935,Karan Mehta,18:03.4,28:03.4,4.3
7936,3936,Simran Kaur,48:03.4,06:03.4,9.17
7937,3937,Divya Rao,31:03.4,54:03.4,6
